REP_FULLNAME,REP_STATE,REP_TYPE,REP_PARTY,COMPANY_TICKER,COMPANY_CODE,COMPANY_COUNTRY,COMPANY_NAME,TRANSACTION_TYPE,TRANSACTION_DATE,TRANSACTION_PRICE,SHARE_TYPE,TRANSACTION_SHARE_PRICE,TRANSACTION_SHARE_QUANTITY,SHARE_PRICE_3_MONTH,SHARE_PRICE_6_MONTH,SHARE_PRICE_1_YEAR,PERCENT_CHANGE_3_MONTH,PERCENT_CHANGE_6_MONTH,PERCENT_CHANGE_12_MONTH
Gilbert Cisneros,CA,Congress,Democratic,BIIB,BIIB US,US,Biogen Inc,Buy,4/29/2020,8000,Com,304.71,26,280.35,256.76,265.33,-7.99,-15.74,-12.92
Gilbert Cisneros,CA,Congress,Democratic,BK,BK US,US,Bank Of New York Mellon Corp,Buy,4/29/2020,8000,Com,38.02,210,36.07,36.73,50.08,-5.13,-3.39,31.72
Gilbert Cisneros,CA,Congress,Democratic,CACI,CACI US,US,Caci International Inc,Buy,4/29/2020,8000,Com,255.2,30,198.96,205.81,254.05,-22.04,-19.35,-0.45
Gilbert Cisneros,CA,Congress,Democratic,CBOE,CBOE US,US,Cboe Global Markets Inc,Buy,4/29/2020,8000,Com,99.32,80,87.43,80.63,103.34,-11.97,-18.82,4.05
Gilbert Cisneros,CA,Congress,Democratic,CL,CL US,US,Colgate Palmolive Co,Buy,4/29/2020,8000,Com,70.16,114,75.71,78.69,79.82,7.91,12.16,13.77
Gilbert Cisneros,CA,Congress,Democratic,DD,DD US,US,DuPont De Nemours Inc,Buy,4/29/2020,8000,Com,48.17,166,54.02,58.5,77.92,12.14,21.44,61.76
Gilbert Cisneros,CA,Congress,Democratic,DOW,DOW US,US,Dow Inc,Buy,4/29/2020,8000,Com,37.47,212,42.62,47.15,64.06,13.74,25.83,70.96
Gilbert Cisneros,CA,Congress,Democratic,FCX,FCX US,US,Freeport-Mcmoran Inc,Buy,4/29/2020,8000,Com,9.26,862,13.23,17.36,38.4,42.87,87.47,314.69
Gilbert Cisneros,CA,Congress,Democratic,FRC,FRC US,US,First Republic Bank,Buy,4/29/2020,8000,Com,106.83,74,112.21,128.67,186.16,5.04,20.44,74.26
Gilbert Cisneros,CA,Congress,Democratic,GE,GE US,US,General Electric Co,Buy,4/29/2020,8000,Com,52.64,150,55.12,59.04,105.68,4.71,12.16,100.76
Gilbert Cisneros,CA,Congress,Democratic,GS,GS US,US,Goldman Sachs Group Inc,Buy,4/29/2020,8000,Com,190.03,42,201.62,201.14,352.97,6.10,5.85,85.74
Gilbert Cisneros,CA,Congress,Democratic,IBM,IBM US,US,International Business Machines Corp,Buy,4/29/2020,8000,Com,122.92,64,118.89,107.19,137.77,-3.28,-12.80,12.08
Gilbert Cisneros,CA,Congress,Democratic,KMX,KMX US,US,Carmax Inc,Buy,4/29/2020,8000,Com,78.99,100,97.17,88.79,133.19,23.02,12.41,68.62
Gilbert Cisneros,CA,Congress,Democratic,L,L US,US,Loews Corp,Buy,4/29/2020,8000,Com,36.7,216,36.38,35.13,56.15,-0.87,-4.28,53.00
Gilbert Cisneros,CA,Congress,Democratic,LHX,LHX US,US,L3Harris Technologies Inc,Buy,4/29/2020,8000,Com,195.3,40,171.4,169.83,209.22,-12.24,-13.04,7.13
Gilbert Cisneros,CA,Congress,Democratic,LUMN,LUMN US,US,Lumen Technologies Inc,Buy,4/29/2020,8000,Com,11.02,724,9.89,9.25,13.16,-10.25,-16.06,19.42
Gilbert Cisneros,CA,Congress,Democratic,MMM,MMM US,US,3M Co,Buy,4/29/2020,8000,Com,156.26,50,155.33,166.16,199.05,-0.60,6.34,27.38
Gilbert Cisneros,CA,Congress,Democratic,NUE,NUE US,US,Nucor Corp,Buy,4/29/2020,8000,Com,42.5,188,42.67,48.28,82.41,0.40,13.60,93.91
Gilbert Cisneros,CA,Congress,Democratic,PWR,PWR US,US,Quanta Services Inc,Buy,4/29/2020,8000,Com,36.53,218,39.97,61.14,98.74,9.42,67.37,170.30
Gilbert Cisneros,CA,Congress,Democratic,SPG,SPG US,US,Simon Property Group Inc,Buy,4/29/2020,8000,Com,68.8,116,64.14,64.68,123.33,-6.77,-5.99,79.26
Gilbert Cisneros,CA,Congress,Democratic,SYY,SYY US,US,Sysco Corp,Buy,4/29/2020,8000,Com,58.6,136,53.5,60.8,84.17,-8.70,3.75,43.63
Gilbert Cisneros,CA,Congress,Democratic,TDG,TDG US,US,Transdigm Group Inc,Buy,4/29/2020,8000,Ord,371.18,20,426.95,483.2,610,15.03,30.18,64.34
Gilbert Cisneros,CA,Congress,Democratic,TFC,TFC US,US,Truist Financial Corp,Buy,4/29/2020,8000,Com,39.2,204,36.87,43.03,59.93,-5.94,9.77,52.88
Gilbert Cisneros,CA,Congress,Democratic,TMUS,TMUS US,US,T-Mobile US Inc,Buy,4/29/2020,8000,Com,89.31,88,104.52,111.78,134.01,17.03,25.16,50.05
Gilbert Cisneros,CA,Congress,Democratic,TWTR,TWTR US,US,Twitter Inc,Buy,4/29/2020,8000,Com,31.09,256,36.61,49,65.09,17.75,57.61,109.36
Gilbert Cisneros,CA,Congress,Democratic,USB,USB US,US,US Bancorp Delaware,Buy,4/29/2020,8000,Com,38.46,208,36.32,39.96,60.03,-5.56,3.90,56.08
Gilbert Cisneros,CA,Congress,Democratic,VTR,VTR US,US,Ventas Inc,Buy,4/29/2020,8000,Com,32.66,244,37.37,40.96,55.8,14.42,25.41,70.85
Gilbert Cisneros,CA,Congress,Democratic,WELL,WELL US,US,Welltower Inc,Buy,4/29/2020,8000,Com,52.54,152,53.14,55.7,76.08,1.14,6.01,44.80
Gregory Gianforte,MT,Congress,Republican,ALGN,ALGN US,US,Align Technology Inc,Buy,4/29/2020,175000,Com,220.58,792,299.11,454.51,604.34,35.60,106.05,173.98
John Rutherford,FL,Congress,Republican,ROG,ROG SW,SW,Roche Holding Ag,Buy,4/29/2020,8000,Non Vtg,115.83,68,129.5,107.94,189.48,11.80,-6.81,63.58
Michael Mccaul,TX,Congress,Republican,AMZN,AMZN US,US,Amazon Com Inc,Buy,4/29/2020,8000,Com,2372.71,2,3000.33,3207.04,3471.31,26.45,35.16,46.30
Michael Mccaul,TX,Congress,Republican,MSFT,MSFT US,US,Microsoft Corp,Buy,4/29/2020,8000,Com,177.43,44,202.02,210.08,252.51,13.86,18.40,42.32
Mike Kelly,PA,Congress,Republican,CLF,CLF US,US,Cleveland-Cliffs Inc,Buy,4/29/2020,32500,Com,4.7,6914,5.65,8.52,17.39,20.21,81.28,270.00
Morris Brooks,AL,Congress,Republican,D,D US,US,Dominion Energy Inc,Buy,4/29/2020,32500,Com NPV,78.67,412,82.06,81.72,79.02,4.31,3.88,0.44
Thomas Suozzi,NY,Congress,Democratic,IP,IP US,US,International Paper Co,Buy,4/29/2020,32500,Com,34.58,938,34.25,42.88,55.01,-0.95,24.00,59.08
Walter Schrader,OR,Congress,Democratic,ADBE,ADBE US,US,Adobe Inc,Buy,4/29/2020,8000,Com,349.17,22,432.26,475.2,516.09,23.80,36.09,47.80
Charles Roberts,AR,Senate,Republican,TGT,TGT US,US,Target Corp,Buy,4/28/2020,8000,Com,112,70,122.69,157.97,204.46,9.54,41.04,82.55
David Roe,TN,Congress,Republican,KEY,KEY US,US,Keycorp,Buy,4/28/2020,8000,Com,11.83,676,12.09,13,21.55,2.20,9.89,82.16
Gilbert Cisneros,CA,Congress,Democratic,KMX,KMX US,US,Carmax Inc,Buy,4/28/2020,8000,Com,74.1,106,97.77,88.79,134.09,31.94,19.82,80.96
Mike Kelly,PA,Congress,Republican,CLF,CLF US,US,Cleveland-Cliffs Inc,Buy,4/28/2020,32500,Com,4.21,7718,5.89,8.52,18.35,39.90,102.38,335.87
Susie Lee,NV,Congress,Democratic,DLR,DLR US,US,Digital Realty Trust Inc,Buy,4/28/2020,8000,Com,154.15,50,151.01,152.67,147.17,-2.04,-0.96,-4.53
Susie Lee,NV,Congress,Democratic,DLTR,DLTR US,US,Dollar Tree Inc,Buy,4/28/2020,8000,Com,80.79,98,95.42,92.53,114.04,18.11,14.53,41.16
Susie Lee,NV,Congress,Democratic,EFX,EFX US,US,Equifax Inc,Buy,4/28/2020,8000,Com,140.68,56,165.36,150.91,227.3,17.54,7.27,61.57
Susie Lee,NV,Congress,Democratic,LBRDA,LBRDA US,US,Liberty Broadband Corp,Buy,4/28/2020,8000,Com A,122.5,64,129.44,136.62,153.09,5.67,11.53,24.97
Susie Lee,NV,Congress,Democratic,LH,LH US,US,Laboratory Corp Of America Holdings,Buy,4/28/2020,8000,Com,175.96,44,201.3,201.96,262.71,14.40,14.78,49.30
Susie Lee,NV,Congress,Democratic,SAIC,SAIC US,US,Science Applications International Corp,Buy,4/28/2020,8000,Com,86.66,92,77.84,75.83,88.21,-10.18,-12.50,1.79
Susie Lee,NV,Congress,Democratic,SIRI,SIRI US,US,Sirius Xm Holdings Inc,Buy,4/28/2020,8000,Com,5.76,1388,5.99,5.79,6.07,3.99,0.52,5.38
Susie Lee,NV,Congress,Democratic,SYY,SYY US,US,Sysco Corp,Buy,4/28/2020,8000,Com,55.84,142,53.99,60.8,83.24,-3.31,8.88,49.07
Susie Lee,NV,Congress,Democratic,WDC,WDC US,US,Western Digital Corp,Buy,4/28/2020,8000,Com,44.7,178,43.73,40.49,70.6,-2.17,-9.42,57.94
Charles Roberts,AR,Senate,Republican,AAPL,AAPL US,US,Apple Inc,Buy,4/27/2020,32500,Com NPV,70.79,458,94.81,115.05,134.39,33.93,62.52,89.84
Charles Roberts,AR,Senate,Republican,MSFT,MSFT US,US,Microsoft Corp,Buy,4/27/2020,32500,Com,174.05,186,203.85,210.08,261.97,17.12,20.70,50.51
Daniel Lipinski,IL,Congress,Democratic,ARKG,ARKG US,US,ARK Genomic Revolution ETF,Buy,4/27/2020,32500,Unit,41.92,774,56.31,69.11,92.16,34.33,64.86,119.85
Daniel Lipinski,IL,Congress,Democratic,QQQ,QQQ US,US,Invesco QQQ Trust Series 1,Buy,4/27/2020,8000,Stock Unit,215.56,36,260.12,280.47,340.15,20.67,30.11,57.80
David Roe,TN,Congress,Republican,CFG,CFG US,US,Citizens Financial Group,Buy,4/27/2020,8000,Com,22.43,356,24.86,28.36,46.1,10.83,26.44,105.53
Gregory Gianforte,MT,Congress,Republican,ASGN,ASGN US,US,ASGN Inc,Buy,4/27/2020,8000,Com,41.71,190,68.4,68.52,107.36,63.99,64.28,157.40
Lois Frankel,FL,Congress,Democratic,BLUE,BLUE US,US,Bluebird Bio Inc,Buy,4/27/2020,8000,Com,47.29,168,50.71,41.14,22.99,7.23,-13.00,-51.39
Susie Lee,NV,Congress,Democratic,ARMK,ARMK US,US,Aramark,Buy,4/27/2020,8000,Com,24.68,324,22.06,28.95,39.87,-10.62,17.30,61.55
Susie Lee,NV,Congress,Democratic,DLTR,DLTR US,US,Dollar Tree Inc,Buy,4/27/2020,8000,Com,80.27,98,95.42,92.53,115.01,18.87,15.27,43.28
Susie Lee,NV,Congress,Democratic,ENR,ENR US,US,Energizer Holdings Inc,Buy,4/27/2020,8000,Com,37.98,210,49.11,41.56,49.87,29.30,9.43,31.31
Susie Lee,NV,Congress,Democratic,FMC,FMC US,US,FMC Corp,Buy,4/27/2020,8000,Com,90.38,88,108.45,105.36,118.67,19.99,16.57,31.30
Susie Lee,NV,Congress,Democratic,PFGC,PFGC US,US,Performance Food Group Co,Buy,4/27/2020,8000,Com,26.83,298,27.52,35.36,57.65,2.57,31.79,114.87
Susie Lee,NV,Congress,Democratic,RHI,RHI US,US,Robert Half International Inc,Buy,4/27/2020,8000,Com,45.51,174,52.32,50.94,88.94,14.96,11.93,95.43
Susie Lee,NV,Congress,Democratic,SYY,SYY US,US,Sysco Corp,Buy,4/27/2020,8000,Com,54.92,144,53.99,60.8,83.29,-1.69,10.71,51.66
Susie Lee,NV,Congress,Democratic,WTRG,WTRG US,US,Essential Utilities Inc,Buy,4/27/2020,8000,Com,44,180,45.26,43.9,46.7,2.86,-0.23,6.14
Charles Roberts,AR,Senate,Republican,AMZN,AMZN US,US,Amazon Com Inc,Buy,4/24/2020,32500,Com,2410.22,12,2986.55,3184.94,3409,23.91,32.14,41.44
David Mckinley,VA,Congress,Republican,RTX,RTX US,US,Raytheon Technologies Corp,Buy,4/24/2020,8000,Com,63.43,126,63.12,60.35,81,-0.49,-4.86,27.70
David Roe,TN,Congress,Republican,V,V US,US,Visa Inc,Buy,4/24/2020,8000,Com A,167.32,46,197.43,198.43,230.34,18.00,18.59,37.66
Gregory Gianforte,MT,Congress,Republican,ASGN,ASGN US,US,ASGN Inc,Buy,4/24/2020,75000,Com,39.29,1908,69.92,68.53,105.93,77.96,74.42,169.61
James Banks,IN,Congress,Republican,SBUX,SBUX US,US,Starbucks Corp,Buy,4/24/2020,8000,Com NPV,75.58,104,75.36,88.27,115.92,-0.29,16.79,53.37
Michael Mccaul,TX,Congress,Republican,PHIA,PHIA NA,NA,Koninklijke Philips Electronics N.V.,Buy,4/24/2020,16001,Ord,39.75,402,45.63,42.1,48.57,14.79,5.91,22.19
Adam Kinzinger,IL,Congress,Republican,AAL,AAL US,US,American Airlines Group Inc,Buy,4/23/2020,8000,Com,10.25,780,11.36,12.8,21.11,10.83,24.88,105.95
David Roe,TN,Congress,Republican,ALL,ALL US,US,Allstate Corp,Buy,4/23/2020,8000,Com,99.45,80,93.52,91.08,125.05,-5.96,-8.42,25.74
David Roe,TN,Congress,Republican,ANTM,ANTM US,US,Anthem Inc,Buy,4/23/2020,8000,Com,261.55,30,268.09,291.19,381.95,2.50,11.33,46.03
David Roe,TN,Congress,Republican,GRMN,GRMN US,US,Garmin Ltd,Buy,4/23/2020,8000,Com,79.3,100,101.35,98.79,141.35,27.81,24.58,78.25
David Roe,TN,Congress,Republican,PFE,PFE US,US,Pfizer Inc,Buy,4/23/2020,8000,Com,34.76,230,36.53,35.52,38.66,5.09,2.19,11.22
David Roe,TN,Congress,Republican,RF,RF US,US,Regions Financial Corp,Buy,4/23/2020,8000,Com,9.42,848,10.8,12.94,20.63,14.65,37.37,119.00
Gilbert Cisneros,CA,Congress,Democratic,ABCB,ABCB US,US,Ameris Bancorp,Buy,4/23/2020,8000,Com,21.77,366,22.45,26.85,50.81,3.12,23.33,133.39
Gilbert Cisneros,CA,Congress,Democratic,PHR,PHR US,US,Phreesia Inc,Buy,4/23/2020,8000,Ord,23.5,340,28.78,32.52,52.64,22.47,38.38,124.00
Gilbert Cisneros,CA,Congress,Democratic,WDFC,WDFC US,US,Wd 40 Co,Buy,4/23/2020,8000,Com NPV,175.09,44,190.25,197.5,258.19,8.66,12.80,47.46
Joshua Gottheimer,NJ,Congress,Democratic,SNAP,SNAP US,US,Snap Inc,Buy,4/23/2020,8000,Com Ser A,16.06,498,23.2,28.45,61.3,44.46,77.15,281.69
Ronald Wyden,OR,Senate,Democratic,PYPL,PYPL US,US,Paypal Holdings Inc,Buy,4/23/2020,75000,Com,115.24,650,178.42,201.96,266.03,54.82,75.25,130.85
Susie Lee,NV,Congress,Democratic,SIRI,SIRI US,US,Sirius Xm Holdings Inc,Buy,4/23/2020,8000,Com,5.37,1488,5.94,5.8,6.38,10.61,8.01,18.81
Virginia Foxx,NC,Congress,Republican,T,T US,US,AT&T Inc,Buy,4/23/2020,8000,Com,29.5,270,30.16,26.76,31.4,2.24,-9.29,6.44
Cynthia Axne,IA,Congress,Democratic,MA,MA US,US,Mastercard Inc,Buy,4/22/2020,16001,Com A,256.91,62,307.6,331.67,383.36,19.73,29.10,49.22
Cynthia Axne,IA,Congress,Democratic,V,V US,US,Visa Inc,Buy,4/22/2020,8000,Com A,166.59,48,196.48,196.97,227.57,17.94,18.24,36.60
David Rouzer,NC,Congress,Republican,PINS,PINS US,US,Pinterest Inc,Buy,4/22/2020,8000,Com A,19.26,414,25.72,45.82,71.99,33.54,137.90,273.78
Dean Phillips,MN,Congress,Democratic,PHIA,PHIA NA,NA,Koninklijke Philips Electronics N.V.,Buy,4/22/2020,8000,Ord,39.69,200,45.29,42.31,50.27,14.11,6.60,26.66
Kenneth Conaway,TX,Congress,Republican,CVX,CVX US,US,Chevron Corp,Buy,4/22/2020,32500,Com,84.44,384,91.39,71.28,100.95,8.23,-15.59,19.55
Kenneth Conaway,TX,Congress,Republican,DUK,DUK US,US,Duke Energy Corp,Buy,4/22/2020,32500,Com NPV,87.15,372,82.33,92.07,100.08,-5.53,5.65,14.84
Kenneth Conaway,TX,Congress,Republican,EMR,EMR US,US,Emerson Electric Co,Buy,4/22/2020,32500,Com,52.11,622,63.79,69.96,91.52,22.41,34.25,75.63
Kenneth Conaway,TX,Congress,Republican,MPC,MPC US,US,Marathon Petroleum Corp,Buy,4/22/2020,32500,Com,24.69,1316,38.54,28.25,52.06,56.10,14.42,110.85
Lois Frankel,FL,Congress,Democratic,MMC,MMC US,US,Marsh & Mclennan Companies Inc,Buy,4/22/2020,8000,Com,94.08,84,114.4,113.03,126.91,21.60,20.14,34.90
Michael Mccaul,TX,Congress,Republican,SONY,6758 JP,JP,Sony Corporation,Buy,4/22/2020,150001,Com NPV,62.68,2392,77.31,72.93,108.94,23.34,16.35,73.80
Alan Lowenthal,CA,Congress,Democratic,DKNG,DKNG US,US,DraftKings Inc,Buy,4/21/2020,933,Unit,17.2,54,35.41,44.58,58.78,105.87,159.19,241.74
Dean Phillips,MN,Congress,Democratic,SONY,6758 JP,JP,Sony Corporation,Buy,4/21/2020,8000,Com NPV,62.05,128,78.18,72.93,108.44,26.00,17.53,74.76
Earl Blumenauer,OR,Congress,Democratic,V,V US,US,Visa Inc,Buy,4/21/2020,8000,Com A,160.53,48,198.47,196.97,227.45,23.63,22.70,41.69
Harley Rouda,CA,Congress,Democratic,UCO,UCO US,US,ProShares Ultra Bloomberg Crude Oil,Buy,4/21/2020,8000,Stock Unit,14.57,548,30.72,28.48,56.12,110.84,95.47,285.18
Michael Mccaul,TX,Congress,Republican,AON,AON US,US,Aon Plc,Buy,4/21/2020,107501,Ord A,178.18,602,203.9,209.19,233.5,14.43,17.40,31.05
Michael Mccaul,TX,Congress,Republican,BSX,BSX US,US,Boston Scientific Corp,Buy,4/21/2020,107501,Com,35.05,3066,37.17,37.77,42.31,6.05,7.76,20.71
Michael Mccaul,TX,Congress,Republican,CMCSA,CMCSA US,US,Comcast Corp,Buy,4/21/2020,16001,Com A,35.71,448,41.95,44.33,54.66,17.47,24.14,53.07
Michael Mccaul,TX,Congress,Republican,DLTR,DLTR US,US,Dollar Tree Inc,Buy,4/21/2020,16001,Com,77.74,204,97.12,95,116.67,24.93,22.20,50.08
Rohit Khanna,CA,Congress,Democratic,ALB,ALB US,US,Albemarle Corp,Buy,4/21/2020,8000,Com,57.86,138,87.04,92.57,153.05,50.43,59.99,164.52
Rohit Khanna,CA,Congress,Democratic,MU,MU US,US,Micron Technology Inc,Buy,4/21/2020,24001,Com,41.41,578,51.21,52.63,89.49,23.67,27.09,116.11
Ronald Wyden,OR,Senate,Democratic,CRWD,CRWD US,US,Crowdstrike Holdings Inc,Buy,4/21/2020,32500,Com A,66.07,490,106.72,144.66,210.37,61.53,118.95,218.40
Ronald Wyden,OR,Senate,Democratic,NVDA,NVDA US,US,NVIDIA Corp,Buy,4/21/2020,75000,Com,67.38,1112,105.11,134.98,153.6,56.00,100.33,127.96
Adam Kinzinger,IL,Congress,Republican,USO,USO US,US,United States Oil Fund Lp,Buy,4/20/2020,8000,Stock Unit,30,266,29.12,28.59,42.74,-2.93,-4.70,42.47
Alan Lowenthal,CA,Congress,Democratic,DKNG,DKNG US,US,DraftKings Inc,Buy,4/20/2020,8106,Unit,17.57,460,35.41,44.58,55.71,101.54,153.73,217.07
David Roe,TN,Congress,Republican,PG,PG US,US,Procter & Gamble Co,Buy,4/20/2020,8000,Com NPV,120.6,66,125.24,141.91,137.75,3.85,17.67,14.22
David Roe,TN,Congress,Republican,STE,STE US,US,Steris Plc,Buy,4/20/2020,8000,Ord,157.45,50,157.45,186.43,209.39,0.00,18.41,32.99
Dean Phillips,MN,Congress,Democratic,SONY,6758 JP,JP,Sony Corporation,Buy,4/20/2020,8000,Com NPV,63.55,124,78.18,72.93,108.61,23.02,14.76,70.90
Frederick Upton,MI,Congress,Republican,CHTR,CHTR US,US,Charter Communications Inc,Buy,4/20/2020,1500,Com A,498.67,2,565.51,617.66,652.46,13.40,23.86,30.84
Harley Rouda,CA,Congress,Democratic,FXP,FXP US,US,ProShares UltraShort FTSE China 50,Buy,4/20/2020,32500,Stock Unit,59.36,546,41.51,38.51,29.77,-30.07,-35.12,-49.85
Harley Rouda,CA,Congress,Democratic,UCO,UCO US,US,ProShares Ultra Bloomberg Crude Oil,Buy,4/20/2020,8000,Stock Unit,33.75,236,30.72,28.48,58.24,-8.98,-15.61,72.56
Michael Mccaul,TX,Congress,Republican,T,T US,US,AT&T Inc,Buy,4/20/2020,40501,Com,30.98,1306,29.85,26.88,29.89,-3.65,-13.23,-3.52
Michael Mccaul,TX,Congress,Republican,ULVR,ULVR LN,LN,Unilever Plc,Buy,4/20/2020,16001,Ord,4303,2,4339,4802,4128,0.84,11.60,-4.07
Alan Lowenthal,CA,Congress,Democratic,FBGRX,FBGRX US,US,Fidelity Blue Chip Growth Fund,Buy,4/18/2020,8000,Com,104.19,76,134.56,150.77,177.03,29.15,44.71,69.91
Alan Lowenthal,CA,Congress,Democratic,FCNTX,FCNTX US,US,Fidelity Contrafund,Buy,4/18/2020,8000,Com I,13.03,612,15.56,17.25,17.77,19.42,32.39,36.38
Alan Lowenthal,CA,Congress,Democratic,FCYIX,FCYIX US,US,Fidelity Select Industrials,Buy,4/18/2020,8000,Com,25.57,312,30.61,34.47,36.81,19.71,34.81,43.96
Alan Lowenthal,CA,Congress,Democratic,FIDSX,FIDSX US,US,Fidelity Select Financial Services,Buy,4/18/2020,8000,Com,6.93,1154,7.95,8.41,12.43,14.72,21.36,79.37
Alan Lowenthal,CA,Congress,Democratic,FLVEX,FLVEX US,US,Fidelity Large Cap Value Enhanced Index Fund,Buy,4/18/2020,8000,Com,10.97,728,11.99,12.75,16.38,9.30,16.23,49.32
Alan Lowenthal,CA,Congress,Democratic,FSCPX,FSCPX US,US,Fidelity Select Consumer Discretionary Portfolio,Buy,4/18/2020,8000,Com,44.11,180,53.16,61.48,71.17,20.52,39.38,61.35
Alan Lowenthal,CA,Congress,Democratic,FSPHX,FSPHX US,US,Fidelity Select Health Care,Buy,4/18/2020,8000,Com,27.84,286,31.56,32.93,32.09,13.36,18.28,15.27
Alan Lowenthal,CA,Congress,Democratic,FSPTX,FSPTX US,US,Fidelity Select Technology,Buy,4/18/2020,8000,Com,18.57,430,23.68,28.12,27.1,27.52,51.43,45.93
Alan Lowenthal,CA,Congress,Democratic,FTQGX,FTQGX US,US,Fidelity Focused Stock Fund,Buy,4/18/2020,8000,Com,24.46,326,29.74,33.42,33.33,21.59,36.63,36.26
Alan Lowenthal,CA,Congress,Democratic,BX,BX US,US,Blackstone Inc,Buy,4/17/2020,8489,Com A,50.01,168,55.4,55.1,79.3,10.78,10.18,58.57
Alan Lowenthal,CA,Congress,Democratic,DKNG,DKNG US,US,DraftKings Inc,Buy,4/17/2020,873,Unit,16.95,50,35.64,47.56,56.68,110.27,180.59,234.40
Dean Phillips,MN,Congress,Democratic,SONY,6758 JP,JP,Sony Corporation,Buy,4/17/2020,8000,Com NPV,64.44,124,76.8,74.41,109.98,19.18,15.47,70.67
Dean Phillips,MN,Congress,Democratic,CMCSA,CMCSA US,US,Comcast Corp,Buy,4/17/2020,8000,Com A,38.08,210,42.14,45.28,54.14,10.66,18.91,42.17
Dean Phillips,MN,Congress,Democratic,DLTR,DLTR US,US,Dollar Tree Inc,Buy,4/17/2020,8000,Com,81.73,96,96.63,95.16,116.95,18.23,16.43,43.09
Harley Rouda,CA,Congress,Democratic,UCO,UCO US,US,ProShares Ultra Bloomberg Crude Oil,Buy,4/17/2020,8000,Stock Unit,39.5,202,30.81,29.12,59.87,-22.00,-26.28,51.57
Joshua Gottheimer,NJ,Congress,Democratic,TSM,2330 TT,TT,Taiwan Semiconductor Manufacturing,Buy,4/17/2020,8000,Ord,53.69,148,66.59,88.6,115.4,24.03,65.02,114.94
Michael Mccaul,TX,Congress,Republican,CB,CB US,US,Chubb Ltd,Buy,4/17/2020,16001,Com,118.79,134,136.03,118.56,161.71,14.51,-0.19,36.13
Rohit Khanna,CA,Congress,Democratic,ALB,ALB US,US,Albemarle Corp,Buy,4/17/2020,8000,Com,61.47,130,86.45,94.59,157.5,40.64,53.88,156.22
Rohit Khanna,CA,Congress,Democratic,MU,MU US,US,Micron Technology Inc,Buy,4/17/2020,8000,Com,45.7,174,50.1,51.63,88.41,9.63,12.98,93.46
Rohit Khanna,CA,Congress,Democratic,RF,RF US,US,Regions Financial Corp,Buy,4/17/2020,24001,Com,9.52,2520,10.8,12.25,20.9,13.45,28.68,119.54
Ronald Wyden,OR,Senate,Democratic,AMAT,AMAT US,US,Applied Materials Inc,Buy,4/17/2020,32500,Com,53.2,610,62.34,63.98,130.89,17.18,20.26,146.03
Ronald Wyden,OR,Senate,Democratic,AMZN,AMZN US,US,Amazon Com Inc,Buy,4/17/2020,75000,Com,2375,30,2999.9,3363.71,3372.01,26.31,41.63,41.98
Ronald Wyden,OR,Senate,Democratic,DIS,DIS US,US,Walt Disney Co,Buy,4/17/2020,75000,Com,106.63,702,119.43,126.59,187.43,12.00,18.72,75.78
Ronald Wyden,OR,Senate,Democratic,F,F US,US,Ford Motor Co,Buy,4/17/2020,32500,Com,5.12,6346,6.86,7.57,12.11,33.98,47.85,136.52
Ronald Wyden,OR,Senate,Democratic,GOOGL,GOOGL US,US,Alphabet Inc,Buy,4/17/2020,75000,Com C NPV,1279,58,1514.92,1563.44,2289.76,18.45,22.24,79.03
Ronald Wyden,OR,Senate,Democratic,KLAC,KLAC US,US,KLA Corp,Buy,4/17/2020,32500,Com,161.21,200,196.04,216,324.39,21.61,33.99,101.22
Ronald Wyden,OR,Senate,Democratic,SBUX,SBUX US,US,Starbucks Corp,Buy,4/17/2020,32500,Com NPV,77.1,420,74.39,89.31,117.6,-3.51,15.84,52.53
Ronald Wyden,OR,Senate,Democratic,T,T US,US,AT&T Inc,Buy,4/17/2020,32500,Com,31.23,1040,30.39,27.49,29.99,-2.69,-11.98,-3.97
Ronald Wyden,OR,Senate,Democratic,VMC,VMC US,US,Vulcan Materials Co,Buy,4/17/2020,75000,Com,112.03,668,124.23,147.73,176.74,10.89,31.87,57.76
Susie Lee,NV,Congress,Democratic,LW,LW US,US,Lamb Weston Holdings Inc,Buy,4/17/2020,8000,Com,59.92,132,66.92,72.13,79.73,11.68,20.38,33.06
Alan Lowenthal,CA,Congress,Democratic,BX,BX US,US,Blackstone Inc,Buy,4/16/2020,9471,Com A,47.96,196,56.01,55.36,79.28,16.78,15.43,65.30
Alan Lowenthal,CA,Congress,Democratic,DKNG,DKNG US,US,DraftKings Inc,Buy,4/16/2020,8000,Com A,16.09,496,32.56,51.18,57.98,102.36,218.09,260.35
Charles Roberts,AR,Senate,Republican,NFLX,NFLX US,US,Netflix Inc,Buy,4/16/2020,32500,Com,439.17,74,523.26,554.09,546.54,19.15,26.17,24.45
David Perdue,GA,Senate,Republican,AMLP,AMLP US,US,Alerian MLP ETF,Buy,4/16/2020,375000,Stock Unit,19.6,19132,23.79,21.83,31.33,21.38,11.38,59.85
David Perdue,GA,Senate,Republican,SPY,SPY US,US,Spdr S&P 500 Etf Trust,Buy,4/16/2020,175000,Unit,279.1,626,321.85,350.13,417.26,15.32,25.45,49.50
